ID,name,age,region,experience,hours_per_week,overtime,performance,education,salary
19,Kathryn Brown,59,Seoul,20,55,0,62,PhD,143450.45
1638,Brandon Jackson,45,Seoul,6,49,0,98,Master,103544.65
1668,David Edwards,60,Seoul,29,35,0,50,Bachelor,133626.07
494,Dana Clark,33,Metro,6,60,0,86,Master,92292.23
1348,Cynthia Guzman,24,Rural,28,39,1,54,Bachelor,83520.29
3728,Brent Andrews,60,Seoul,9,32,1,84,Highschool,100779.98
4826,Tina Davenport,41,Metro,30,30,0,88,Bachelor,113912.25
3615,Nicole Crawford,24,Rural,7,52,0,86,Bachelor,79091.88
3482,Taylor Barnett,48,Metro,19,31,0,73,Master,115484.64
688,Stephen Rivera,26,Rural,6,47,0,81,Master,88033.01
3732,Dr. Debbie Hanson,41,Seoul,22,45,0,55,Highschool,88332.49
1609,Kenneth Jackson,57,Metro,12,49,0,61,Highschool,101193.13
4085,Jack Howard,28,Metro,2,60,1,52,Highschool,75808.36
3403,Lindsey Hall,37,Seoul,2,44,1,95,Bachelor,95354.1
1010,Christopher Berry,50,Rural,22,48,0,76,Bachelor,118489.79
2409,Heidi Blevins,30,Seoul,27,33,0,66,Master,103895.15
1093,Jason Howard,39,Metro,12,60,1,53,Bachelor,97555.04
1328,Patrick Horn,56,Seoul,9,37,0,85,Bachelor,105574.99
1678,Catherine Jimenez,56,Seoul,23,58,0,57,Bachelor,126130.92
2000,Jeffery Newman,49,Seoul,11,30,0,59,Highschool,94585.47
1311,Wendy Lee,46,Seoul,24,33,0,79,PhD,133141.08
3259,Lisa Lewis,57,Metro,1,31,1,86,Bachelor,96466.56
1988,Jeffrey Mayer,51,Seoul,27,44,1,56,Bachelor,129627.35
3649,Brenda Mack,52,Metro,24,59,0,55,PhD,137472.54
345,John Martinez,58,Seoul,10,31,0,61,Bachelor,105539.06
4483,Karen Davenport,59,Metro,23,58,0,78,Master,132765.53
987,Stacy Gomez,42,Seoul,7,59,1,100,PhD,140347.29
4545,Suzanne Thomas,51,Seoul,5,30,1,83,Master,116190.55
3808,Abigail Sullivan,54,Metro,23,38,0,74,PhD,143821.45
4524,Steven Reid,24,Seoul,9,51,0,88,Highschool,81141.2
4003,April Patel,36,Metro,10,41,1,74,Highschool,93493.86
3092,Kimberly Hernandez,56,Rural,0,46,0,83,Bachelor,99997.87
3962,Brent Baker,28,Rural,10,35,0,73,Highschool,66331.56
1143,Deanna Spencer,59,Seoul,6,34,0,57,Bachelor,102532.91
2359,Jennifer Rush,42,Seoul,1,52,0,59,Highschool,73918.12
1199,Francisco Duncan,40,Rural,13,52,1,99,Bachelor,108797.71
86,Elizabeth Carr,56,Metro,18,30,1,66,Bachelor,108699.24
1519,Tammy Petty,35,Metro,29,53,0,100,Highschool,108765.89
517,Maurice Wong,30,Rural,2,49,1,100,Bachelor,85996.56
1382,Daniel Anderson,37,Seoul,9,56,0,89,Highschool,100081.22
2717,Cynthia Whitehead,59,Metro,26,43,1,86,Bachelor,126983.92
3085,Matthew Stevens,58,Seoul,3,50,0,65,Bachelor,99719.75
1015,Kelsey Burgess,28,Seoul,15,58,0,52,PhD,116863.22
129,Samuel Scott,36,Seoul,0,49,0,76,Master,96603.32
1365,Michael Foley,27,Metro,9,48,0,74,Highschool,73436.59
3624,Shirley White,56,Metro,18,35,0,84,Bachelor,113805.36
4971,Jesse Taylor,35,Seoul,18,55,0,69,Highschool,101976.53
892,Matthew Allen,60,Seoul,9,53,0,90,Bachelor,118604.65
2794,Karen Hill,47,Seoul,30,33,1,88,Bachelor,119026.27
4239,Daniel Riley,28,Metro,17,30,1,71,Bachelor,96257.06
1360,Ryan Roberts,59,Seoul,14,59,0,91,PhD,134154.9
308,Alexandra Walker,43,Metro,30,49,1,60,Highschool,104450.75
1662,Suzanne Garcia,35,Metro,13,59,0,80,Master,99338.26
2432,Jeffrey King,25,Rural,15,34,0,59,Highschool,58890.21
3935,Lori Watkins,49,Seoul,11,44,1,86,Bachelor,121229.25
1318,Daniel Gomez,55,Seoul,3,40,0,92,Highschool,102909.88
4304,Lisa Shepherd,59,Metro,27,43,1,92,PhD,141047.3
2475,Brian Gomez,32,Metro,10,44,0,96,Master,99943.05
2543,Mrs. Lisa Hansen,49,Metro,3,59,0,93,Bachelor,95155.06
1247,Shannon Nielsen,38,Metro,10,60,1,75,Bachelor,108845.38
1209,Tiffany Wagner,42,Metro,1,57,0,70,PhD,99543.33
217,Kaitlyn Carrillo,44,Metro,17,33,1,67,Highschool,99670.76
4293,Susan Ford,39,Metro,28,58,0,84,Bachelor,108591.73
3063,John Schneider,42,Seoul,6,44,1,59,Bachelor,86717.49
1240,Phillip Cruz,39,Seoul,20,30,0,60,Master,100217.43
2290,Christy Jones,49,Metro,11,48,0,62,Highschool,99592.15
2741,Ronald Robinson,42,Seoul,27,44,0,97,Master,135728.42
276,Rebecca Garcia,42,Seoul,3,55,1,89,Master,120834.08
490,Jenna Ward,40,Seoul,2,56,1,81,Bachelor,104310.12
1036,Patricia Taylor,22,Rural,8,58,1,53,Highschool,67110.12
1230,Christy Adams,42,Seoul,11,30,0,77,Master,106770.78
4586,Billy Howard,33,Rural,21,46,0,88,Bachelor,90595.0
1009,Nichole Nelson,54,Metro,4,54,1,86,Bachelor,111613.17
4690,Corey Long,29,Metro,12,44,0,93,Bachelor,95832.92
4027,Mr. Michael Dominguez,58,Metro,15,46,1,65,PhD,140302.93
3183,Jessica Johnson,27,Metro,26,47,0,63,Master,103426.57
2533,Julia Stewart,47,Rural,28,38,0,79,Bachelor,102421.86
4170,Christina Wood,45,Seoul,7,48,1,61,Highschool,99291.26
1059,Alicia Sampson,29,Rural,3,51,0,80,Highschool,70164.89
2167,Jesse Thomas,56,Metro,4,47,0,65,PhD,112905.13
4579,Jaime Washington,26,Rural,11,41,0,100,Bachelor,86692.15
282,Yolanda Valencia,40,Metro,3,37,1,91,Bachelor,95656.81
3566,Belinda Watkins,60,Metro,21,43,1,68,Bachelor,135480.75
1317,Rose Bishop,31,Metro,12,48,1,57,Bachelor,93607.45
4979,David Brown,27,Seoul,2,30,0,93,Bachelor,78424.54
969,Jennifer Bryant,58,Metro,12,59,1,56,Master,113925.54
3127,Carl Walters,44,Seoul,4,39,0,77,Master,99985.56
3921,Denise Macdonald,51,Metro,14,54,0,67,Highschool,93469.28
3167,Christopher Henderson,39,Metro,20,38,0,75,Master,102367.91
3520,Kristi Brown,49,Rural,2,33,1,82,Master,100145.79
620,Dana Macdonald,43,Rural,26,59,1,58,Bachelor,101570.56
3347,Jody Williams,36,Seoul,10,51,0,86,Highschool,88019.81
1743,Anthony Mitchell,50,Seoul,21,51,1,63,PhD,133138.81
1391,Jasmine Smith,26,Seoul,22,59,1,51,Bachelor,99040.01
4051,Carrie Santana,33,Rural,25,51,1,56,Bachelor,103727.53
1848,Samuel Collins,42,Rural,14,58,1,63,Highschool,93657.37
1580,Alyssa Fleming,30,Seoul,23,60,0,70,Bachelor,110998.52
1656,Danielle Silva MD,47,Seoul,16,30,0,79,Highschool,96215.16
2353,Zachary Collins,31,Metro,8,51,0,77,Bachelor,88149.39
2213,Kiara Vargas,26,Metro,26,56,0,53,Master,101303.19
2021,Andre Quinn,44,Metro,29,52,0,61,Bachelor,126062.22
4973,Alexis Cole,39,Metro,22,57,0,56,Bachelor,96125.45
1957,Samantha Evans,25,Metro,25,58,1,63,Bachelor,113924.82
1308,Aaron Alexander,32,Rural,13,30,1,57,Master,81065.29
2004,Brian Reed,51,Seoul,26,43,0,96,Highschool,105984.72
4456,Evan Price,22,Seoul,27,41,0,82,Highschool,91872.05
576,Elizabeth Collins,33,Metro,27,34,0,83,Highschool,90098.38
4090,Amanda Pacheco,36,Seoul,18,39,0,92,Master,99286.22
4320,Phillip Thompson,38,Rural,10,45,0,81,Master,100127.64
4437,Andrew Wood,44,Metro,9,37,1,66,Highschool,87315.84
1707,Tom Duncan,58,Seoul,3,37,0,50,Highschool,96217.54
3743,Emily Robertson,27,Metro,28,58,1,85,Bachelor,113976.55
3471,William Lyons,51,Rural,13,32,0,100,Bachelor,104338.72
1281,Justin Lynn,31,Rural,0,33,0,55,Highschool,49590.81
862,Donna Gomez,51,Seoul,21,44,1,68,Bachelor,110460.84
4146,Brad Francis,52,Seoul,15,45,1,59,Master,120545.07
1802,Linda Miller,28,Rural,24,50,0,99,Bachelor,103091.12
1629,Courtney Sanders,51,Rural,10,49,0,93,Highschool,98551.95
1994,Madeline Shepard,29,Seoul,24,56,0,70,Highschool,94351.9
2640,John Kemp,56,Metro,9,46,0,50,Highschool,84682.16
270,Bianca Holder MD,59,Seoul,15,60,0,62,Master,118012.35
630,Angela Mann,38,Metro,16,41,0,65,Bachelor,91597.18
3082,Chloe Webb,58,Seoul,13,53,1,51,Highschool,105587.94
2335,Rachel Osborn,57,Rural,29,39,1,52,Highschool,119255.18
2967,Jason Lee,53,Seoul,9,41,0,70,Bachelor,104921.24
301,Jennifer Stewart,24,Metro,9,53,0,86,Bachelor,81838.6
460,Heather Rodgers,56,Seoul,14,41,0,67,Master,112822.11
1448,Mrs. Casey Williams DDS,56,Seoul,25,59,1,63,Bachelor,123145.39
1473,Kimberly Mclaughlin,23,Metro,15,54,0,72,Bachelor,83171.09
2047,Patricia Mora,35,Metro,14,49,1,58,Master,93822.87
4229,Allen Williams,29,Seoul,16,55,1,96,Bachelor,110323.82
3765,Frank Wright,55,Metro,13,53,1,53,Bachelor,110085.52
2114,Brittany Robinson,30,Seoul,9,54,0,61,Master,95695.58
28,Jessica Stewart,37,Rural,28,60,1,56,Master,120339.73
3840,Stephanie Webster,36,Seoul,0,44,0,89,Highschool,85277.44
4523,Mr. Brett Brooks,40,Rural,22,54,0,54,Highschool,91904.6
838,Lisa Gordon MD,32,Rural,20,50,0,55,Highschool,75743.89
3827,Warren Evans,27,Metro,14,31,0,50,PhD,97271.19
2009,Rhonda Gibson,39,Metro,14,43,1,93,Highschool,91281.93
4908,Hunter Hunt,23,Metro,25,56,0,90,PhD,129642.32
504,Jason Haas,26,Seoul,21,31,0,57,Bachelor,83839.83
3207,John Santiago,48,Metro,2,42,0,81,Bachelor,85325.04
4305,Justin Tucker,31,Metro,27,55,0,50,Bachelor,104190.26
381,Kevin Clark,47,Seoul,14,44,0,96,Bachelor,106462.07
1852,Ryan Franklin,55,Metro,13,58,0,89,Highschool,112797.29
1526,Corey Adams,43,Metro,16,50,0,80,Master,116845.38
2366,Debra Rodriguez DDS,38,Rural,30,44,0,100,Highschool,97975.38
4148,Patrick Stout,45,Seoul,6,48,0,88,Highschool,86048.96
3053,Robin Green,26,Seoul,17,49,0,90,Bachelor,90917.35
2885,Kelly Davis,22,Rural,4,46,0,75,Master,75823.56
2341,John Davis,35,Metro,24,32,0,92,Highschool,95368.48
375,Louis Turner,60,Seoul,6,48,1,93,Highschool,101656.27
3261,Glenn Heath,24,Metro,4,60,1,88,Bachelor,96541.21
2382,Jamie Serrano,40,Metro,21,34,1,87,Highschool,92093.6
4310,Dustin Schultz,22,Seoul,6,31,1,84,Bachelor,85063.92
940,Ronald Martinez,50,Metro,0,59,0,74,Bachelor,99326.25
4199,Albert Johnson,28,Seoul,1,42,1,72,Bachelor,88442.58
4166,David Vasquez,46,Seoul,13,31,0,60,Highschool,92626.78
2800,Jennifer Mason,56,Seoul,25,39,0,55,PhD,130627.84
2148,Jeffrey Tucker MD,48,Metro,23,44,1,100,Bachelor,125995.83
3818,Melissa Henry,34,Seoul,15,57,0,65,Master,117315.84
4541,Charles Kirby,44,Seoul,12,34,1,52,PhD,120651.81
4217,Stephanie Gonzalez,49,Rural,22,34,0,87,PhD,117001.53
2069,Bruce Roberts,54,Metro,18,59,1,65,Highschool,106926.37
530,Scott Flores,46,Rural,20,50,0,91,Bachelor,102695.65
4605,Ms. Patty Moreno,22,Metro,6,39,0,59,Master,75683.71
637,Mariah Rivera,58,Seoul,3,31,1,71,Bachelor,103940.48
1270,Dustin Blackburn,51,Metro,19,38,0,72,Bachelor,99137.25
186,Sarah Douglas,38,Metro,8,56,1,85,Master,116148.77
4350,Oscar Hensley,58,Seoul,11,60,0,99,Bachelor,127512.26
3180,Ashley Williams,44,Seoul,5,46,0,62,Master,102738.39
3455,Glenn Simpson,50,Metro,13,34,0,51,Bachelor,95665.99
1798,Tyler Richard,42,Seoul,1,54,0,100,Master,96599.86
2980,Jonathan Hansen,42,Seoul,15,56,1,57,Bachelor,100313.54
1442,Kristen Cooper,47,Metro,1,56,0,56,Bachelor,99312.37
3428,Mary Arnold,51,Metro,17,33,1,83,Master,106922.05
4875,Douglas Nguyen,42,Seoul,17,58,0,71,Highschool,97533.37
1536,David Turner,51,Metro,0,45,0,80,Highschool,89300.1
3444,Angelica Walker,58,Metro,8,41,0,63,PhD,110609.9
1274,Steven Gonzalez,53,Rural,17,37,1,61,Highschool,101680.63
2468,Christine Noble,54,Rural,11,49,0,80,Bachelor,107644.05
608,Lisa Rivera,23,Metro,25,35,0,71,Bachelor,81724.35
3514,Scott Johnson,41,Metro,10,35,0,92,Highschool,82022.83
1713,Eric Smith,23,Seoul,10,55,1,85,Master,99126.87
2200,Lisa Thompson,53,Metro,5,45,0,83,Highschool,90837.14
956,Brandy Ramirez,29,Metro,15,37,1,54,Bachelor,85270.3
2580,Sarah Beck,54,Seoul,5,52,0,55,Highschool,97763.95
3898,Leah Stanley,38,Seoul,16,49,0,63,Highschool,86255.12
4426,Lauren Vang,39,Metro,26,44,1,70,Highschool,114638.0
3381,Stephen Harrington,27,Metro,1,36,0,50,PhD,85139.3
3686,Kimberly Gibson,34,Metro,12,56,0,88,PhD,123531.95
404,Mrs. Regina Taylor,57,Rural,8,31,1,75,Master,98206.59
2072,Angela Price,35,Rural,17,50,0,51,PhD,100850.15
4756,Joann Robinson,46,Seoul,30,49,1,67,Bachelor,134397.72
1978,Nicole Tate,44,Seoul,14,32,1,75,Master,121631.9
159,Michael Lewis,45,Metro,15,48,1,61,Bachelor,102481.07
1749,Alexander Johnson,22,Metro,12,59,0,65,Bachelor,80278.1
2910,Karen Brown,32,Rural,21,55,0,76,Bachelor,92183.68
3535,Amber Gonzalez,25,Metro,27,39,0,61,Master,108355.0
903,Michael Smith DVM,23,Rural,29,55,0,56,Bachelor,89674.47
353,Erin Weiss,51,Seoul,23,38,0,91,Master,128124.51
1231,Sheila Bell,43,Seoul,22,56,0,67,Highschool,100245.11
4671,Michael Hunter,36,Metro,25,58,1,85,Bachelor,110523.46
2141,Michelle Blackwell,43,Rural,5,58,1,91,Bachelor,95248.45
445,Travis Scott,47,Rural,23,51,1,78,Bachelor,104709.88
4949,Diane Chandler,55,Metro,5,31,0,82,Highschool,96418.31
755,David Griffin,28,Seoul,12,57,0,72,Bachelor,91951.94
1738,Brandy Holder,37,Metro,12,46,0,53,Highschool,83058.37
2972,Mark Tran,34,Metro,13,48,0,85,Bachelor,97113.25
4980,Jason Christensen,57,Seoul,16,30,1,67,PhD,143678.13
2921,Tracy Travis,58,Metro,1,56,0,52,Bachelor,96331.98
312,Kevin Ortiz,23,Metro,15,34,1,94,Highschool,82561.66
549,Michael Sexton,22,Rural,1,45,0,58,Master,63356.4
4053,Patricia Moore,32,Seoul,22,47,0,99,Bachelor,106898.24
4762,Danielle Holt,56,Metro,26,47,0,94,PhD,156574.78
1990,Kimberly Gomez,33,Rural,15,50,1,61,Highschool,83792.28
307,Billy Romero,53,Rural,13,55,1,81,Bachelor,117699.35
2336,Carol Meadows,43,Metro,1,45,0,51,Bachelor,81873.6
695,Caroline Spears,41,Metro,19,42,1,91,Master,116060.29
2357,Scott Calhoun,58,Seoul,3,31,0,85,Bachelor,93226.06
1928,Tyler Jordan,35,Rural,14,59,0,93,Highschool,90357.43
685,Olivia Johnson,36,Rural,14,40,1,72,Highschool,87916.01
750,Jennifer Davis,35,Seoul,16,33,1,70,Bachelor,101532.89
4009,James Adams,24,Seoul,19,46,0,72,Master,99920.29
1267,Hannah Alexander,23,Seoul,11,31,0,78,Bachelor,73457.98
3286,Ashley Williams,59,Metro,8,30,1,75,Highschool,89550.98
3530,John Wolfe,57,Seoul,27,54,1,52,Highschool,119514.89
4424,Lisa Stewart,50,Seoul,12,35,1,67,Highschool,101595.22
3985,Charles Barker,23,Metro,21,53,1,50,Bachelor,101066.75
3084,Amanda Moore,36,Seoul,24,39,1,67,Master,118499.22
3062,Michael Williams,31,Seoul,18,53,0,89,Bachelor,107469.29
3026,Sherry Ramsey,57,Metro,7,43,0,67,Bachelor,108667.34
971,Debbie Hernandez,49,Metro,18,32,1,85,Bachelor,112243.61
14,Stephanie Wise,24,Metro,25,58,0,96,Master,120942.72
874,Scott Deleon,50,Metro,5,32,0,65,Highschool,79144.05
809,Kaitlin Harris,27,Rural,11,53,0,70,Master,91765.22
3199,Craig Hernandez,27,Seoul,19,36,0,60,Highschool,81358.09
515,Casey Black,28,Metro,18,38,1,64,Bachelor,86400.06
4473,Robert Johnson,32,Seoul,26,36,0,85,Bachelor,99189.79
410,Ryan Becker,22,Seoul,26,54,0,88,Master,116687.89
3409,Judy Weaver,58,Metro,0,45,0,100,Bachelor,110568.51
4343,Thomas Cross,37,Metro,11,40,0,52,Bachelor,89584.1
208,Kevin Myers,53,Seoul,17,60,0,92,PhD,137323.94
3692,Nancy Ashley,44,Rural,27,47,0,77,Bachelor,115017.44
459,Ashley Moore,56,Seoul,9,43,0,59,PhD,116274.27
3472,Sarah Taylor,56,Rural,14,31,1,81,Master,100758.88
2431,Sandra Collins,47,Seoul,9,45,1,64,Master,107525.5
3658,Adrian Peters,24,Rural,9,35,1,99,Master,86817.17
111,Jacob Jones,26,Seoul,14,56,0,70,Bachelor,101329.39
4590,Edward Benson,29,Rural,10,38,1,59,Bachelor,74239.9
4045,Amanda Morrow,24,Seoul,29,44,1,87,Master,119583.12
1884,Dennis Allen,43,Metro,7,44,0,72,Bachelor,87300.76
1714,Amber Perry DDS,30,Seoul,30,47,1,55,Bachelor,113920.93
3959,Lisa Williams,26,Metro,19,45,0,55,Highschool,78159.91
3400,Margaret Watts,52,Metro,15,44,0,90,Bachelor,108678.63
553,Joy Mendoza,46,Rural,5,53,1,76,Master,98394.4
1440,Heather Freeman,22,Rural,5,58,1,54,Highschool,69192.11
2271,Joseph Pace,42,Metro,14,45,0,71,Bachelor,105561.38
3145,Christine Phillips,53,Rural,20,37,0,62,Bachelor,106901.13
2822,Tiffany Allison,40,Metro,7,44,1,65,Bachelor,89650.23
4782,Vanessa Brown,27,Seoul,22,38,0,95,Highschool,86710.71
1926,Robert Smith,31,Metro,10,47,1,75,Highschool,88946.41
635,Laura Powell,24,Metro,25,31,0,67,Bachelor,85851.98
4806,Anthony Frank,50,Metro,9,33,0,73,Bachelor,93288.43
317,Ricardo Ryan,60,Metro,28,52,0,83,Bachelor,142468.76
4218,Jamie Werner,47,Rural,7,39,1,64,Master,105102.47
4700,Krista Moyer,50,Metro,20,46,1,63,Bachelor,123311.05
1329,John Rogers,39,Metro,4,46,0,86,Highschool,77093.01
428,Jennifer Miller,24,Seoul,25,46,0,51,Bachelor,99991.26
4375,Mia Garcia,29,Rural,18,44,1,93,Master,101136.69
106,John Roman,56,Rural,4,45,0,76,Bachelor,95954.97
3042,Rebecca Moore,56,Rural,20,33,0,81,Bachelor,97706.11
143,Teresa Bailey,32,Rural,17,54,0,57,Highschool,78328.04
2170,Jeffery Morse,47,Seoul,8,33,0,89,Master,102403.86
3459,Penny Perry,57,Rural,30,50,1,91,Bachelor,120217.42
90,Michelle Cruz,60,Metro,15,60,1,66,Master,129758.8
2919,Katherine Hall,28,Metro,15,47,0,50,Highschool,77363.28
3238,Jeremy Le,34,Seoul,13,35,0,72,Highschool,88106.03
2242,Heather Dunn,35,Metro,24,49,0,80,Bachelor,116572.9
3175,Chad Davis,39,Metro,6,37,0,64,Highschool,75536.16
3413,John Barber,44,Seoul,25,57,1,92,Master,129211.89
2164,Alexa Ford,53,Metro,8,43,1,72,Master,123542.42
2637,Willie Giles,47,Metro,7,46,0,99,Master,113009.41
1950,Jennifer Hill,57,Seoul,23,58,1,80,Master,135927.84
1769,Marc Long,47,Metro,30,38,1,52,PhD,129704.28
4291,Gregory Dunn,25,Metro,8,44,1,89,Highschool,78131.98
2273,Kathy Powers,53,Seoul,23,37,0,83,Master,135792.81
2,Tammy Ayala,50,Seoul,0,43,0,93,Bachelor,100430.46
3283,Jennifer Medina,56,Seoul,3,33,1,81,Bachelor,105356.98
4958,Ashley Alvarado,52,Seoul,24,55,0,55,Highschool,111635.65
1952,Brian Morton,30,Seoul,13,41,0,74,Highschool,84579.25
936,Catherine Espinoza,36,Seoul,27,46,1,52,Highschool,106455.99
4297,Shane Coleman,43,Metro,9,45,1,81,Highschool,86760.23
2721,Emily Trevino,30,Seoul,5,43,1,57,Highschool,80488.36
4448,Tracy White,36,Seoul,28,30,1,59,Master,110408.74
1110,Terri Wood,56,Metro,6,33,1,66,Highschool,93365.39
3961,Craig Baker,24,Seoul,30,48,1,72,Bachelor,120535.97
592,Angela Nielsen,58,Metro,21,52,0,59,Bachelor,124885.0
1696,Angela Smith,22,Seoul,13,32,1,92,Bachelor,80272.99
3451,Laura Johnson,48,Metro,10,48,0,67,Master,107184.21
2937,Andrea Holden,55,Seoul,7,38,0,66,Bachelor,91602.27
4205,Gordon Shaffer,43,Metro,17,40,0,83,Highschool,85587.17
3412,Rachel Bush,40,Metro,29,31,0,88,Bachelor,117824.01
1577,Robert Allen,32,Seoul,23,56,1,63,Highschool,99306.99
3955,Brenda Brown,47,Seoul,9,57,0,62,Highschool,102043.54
214,Cody Mason,32,Seoul,27,49,0,66,Highschool,106596.37
779,Patricia White,39,Rural,2,51,0,58,Master,80149.77
1416,Christina Welch,27,Rural,4,55,0,97,Highschool,72975.8
3760,Kimberly Vasquez,36,Metro,11,45,1,89,Highschool,89759.0
2044,Melissa Anderson,51,Metro,3,53,1,82,Bachelor,97994.43
2849,Barbara Wu,57,Seoul,26,41,0,66,Bachelor,120937.99
4538,Suzanne Davis,33,Metro,9,44,0,79,Bachelor,87203.98
3506,Michele Hill,28,Rural,15,38,1,82,Bachelor,85263.41
3814,Sarah Jackson,39,Metro,18,51,0,90,Master,116325.89
1568,Jorge Ramirez,47,Seoul,12,52,0,98,PhD,119236.58
166,Michael Oconnell,23,Metro,21,40,1,97,PhD,108449.28
4715,Kimberly Hill,30,Metro,28,35,1,59,Bachelor,105773.41
4273,William Lopez,24,Metro,26,46,0,77,Highschool,82321.42
4927,John Ramirez,53,Rural,1,48,1,64,Master,104393.37
1344,Rebecca Parker,24,Rural,21,44,1,53,Bachelor,77651.97
2014,Gregory Walker,37,Metro,24,44,0,69,Bachelor,100225.09
274,Victoria Banks,48,Rural,23,44,1,75,PhD,132156.6
72,Robert Morrison,46,Seoul,6,47,1,96,PhD,121003.43
3888,Steven Peters,37,Seoul,25,49,0,60,Highschool,94984.55
1088,Alexander Conner,42,Seoul,23,55,1,85,Highschool,111643.51
395,Amy Wilson,42,Seoul,1,47,1,86,Highschool,95005.2
584,Hailey Booth,49,Rural,15,44,0,56,PhD,104906.44
1368,Kim Singleton,49,Seoul,3,31,1,84,Master,108992.75
4988,Brianna Young,54,Metro,1,55,0,81,Bachelor,108707.76
4089,Helen Pearson,36,Seoul,27,33,1,70,Highschool,101455.13
2549,Steven Sawyer,54,Seoul,26,43,1,95,Master,135364.7
1014,Richard Weiss,42,Metro,13,54,1,98,Bachelor,114040.61
4898,Michael Foster,33,Seoul,11,56,1,67,Bachelor,93740.29
3004,Randall Kelley,38,Rural,27,47,1,94,Bachelor,102149.76
4789,Cheryl Martinez,48,Metro,26,59,0,79,Highschool,116731.85
4408,Daniel Mendez,29,Seoul,6,60,1,78,Bachelor,98776.7
3533,Barbara Hancock,45,Metro,24,57,1,91,Master,136578.71
1764,Joshua Cisneros,40,Metro,11,38,0,94,Bachelor,89172.92
1876,Matthew Wilson,52,Seoul,16,50,0,60,Bachelor,106273.71
1260,Debra Black,50,Rural,27,57,1,72,Highschool,105373.09
4531,Jennifer Johnson,56,Rural,2,42,0,69,Bachelor,89289.71
2254,Matthew Anderson,53,Seoul,5,38,1,56,Master,108404.8
2782,Steven Lewis,48,Metro,7,44,0,87,Bachelor,106317.74
3593,James Miller,45,Metro,29,50,0,83,Bachelor,113466.84
527,Mary Green,43,Seoul,29,56,0,51,Bachelor,118406.48
4264,Laura Henderson,55,Seoul,16,31,1,85,Master,131846.82
2947,Rhonda Brady,32,Seoul,18,47,1,96,Bachelor,116583.18
378,Anthony Knapp,50,Seoul,5,41,0,93,Bachelor,96626.83
1560,Kyle Morgan,54,Rural,14,36,0,68,Bachelor,103335.25
3821,Jonathan Ferguson,59,Rural,5,38,1,88,Master,113704.1
1964,Melanie David,29,Rural,12,54,1,87,PhD,117567.42
4733,Megan Roach,43,Seoul,2,38,0,74,PhD,105693.47
349,Ashley Bernard,60,Seoul,19,44,1,50,Master,128700.26
2435,Andrew Logan,56,Seoul,10,43,0,99,Highschool,102134.08
2247,Benjamin Koch,33,Seoul,19,50,1,94,Bachelor,105883.0
4167,Patrick Copeland,41,Metro,19,59,0,91,Master,124791.06
1710,Robert Kaiser IV,27,Metro,13,60,1,81,Highschool,93725.31
1051,Justin Moore,40,Metro,5,36,1,66,Bachelor,87977.54
591,Alison Williams,49,Seoul,21,38,1,100,Master,128239.62
520,Kevin Mason,26,Seoul,27,38,0,51,Master,110553.92
4753,Kyle Friedman,46,Seoul,2,48,0,58,Highschool,80178.14
4309,Krystal Glover,38,Metro,30,36,1,66,Bachelor,119702.79
2478,Jack Robertson,36,Metro,22,49,0,99,Highschool,96328.73
1084,Lindsey Wong,31,Seoul,14,37,0,64,Bachelor,93665.8
3589,Angela Lambert,22,Seoul,20,54,0,71,Bachelor,92214.49
4779,Whitney Pratt,56,Rural,29,52,0,84,Highschool,108970.54
4510,Andre Blair,37,Metro,0,38,0,66,Master,89374.43
1295,Debra Yang,46,Seoul,27,44,1,90,Bachelor,116885.54
1810,Amy Guzman,56,Seoul,14,58,1,69,PhD,130258.63
792,Alice Boyd,43,Metro,28,51,0,80,Bachelor,118254.96
793,Ashley Miller,42,Seoul,18,40,0,61,Highschool,87060.74
4115,Brett Campbell,28,Seoul,20,60,0,76,Master,108520.54
1856,Tracey Hughes,50,Seoul,17,39,0,69,Bachelor,103350.51
4758,Kristy Gonzalez,35,Seoul,13,50,0,78,Master,98567.32
1981,Douglas Gutierrez,43,Rural,15,31,1,92,PhD,109301.01
3234,Louis Morton,39,Metro,29,38,1,81,Highschool,99507.03
3909,Lori Cuevas,34,Rural,30,33,0,55,Bachelor,98758.6
4985,Connie Calderon,57,Metro,22,44,1,53,Bachelor,131200.27
3329,Terrence Wells,25,Seoul,15,50,0,78,Master,99745.42
1531,Mr. Jay Lopez,34,Metro,15,40,1,87,Bachelor,107370.73
1411,Michael Lamb,38,Metro,30,59,0,51,Bachelor,108482.32
4295,Mary Riley,45,Rural,4,35,0,95,PhD,97881.87
4649,Mathew Clark,28,Seoul,19,32,1,96,Highschool,88470.09
84,Patricia Stanton,38,Seoul,25,36,1,87,Bachelor,121496.55
869,Christopher Lane,33,Metro,2,39,0,94,PhD,99828.38
2351,Amy Ramirez,25,Seoul,25,44,0,98,Master,107436.72
21,Michael Cole,42,Seoul,5,57,1,60,Highschool,99836.58
3425,Dawn Rich,29,Metro,8,50,0,54,Highschool,72810.91
2796,Michelle Dean,29,Rural,12,34,0,51,PhD,89280.3
4573,Natalie Alvarez,29,Rural,17,38,1,69,Highschool,72235.78
1563,Matthew Williams,54,Rural,24,52,1,64,Bachelor,106474.67
3094,Stephanie Scott,44,Metro,28,45,1,88,Master,116870.93
3156,Mr. Erik Wiley,43,Seoul,29,55,0,94,Master,144932.16
